재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기
"재무상태표, 은행 - 별도",[060000],국민은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,            이익잉여금,"27,148,267,000,000","25,524,389,000,000","23,438,713,000,000"
"재무상태표, 은행 - 별도",[060000],국민은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLoss,               대손준비금 적립금액,"-2,785,965,000,000","-2,715,060,000,000","-2,434,041,000,000"
"재무상태표, 은행 - 별도",[060000],국민은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLossToBeAddedReversed,               대손준비금 전입(환입) 예정금액,"384,274,000,000","-70,905,000,000","-281,019,000,000"
"재무상태표, 은행 - 별도",[060000],국민은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         부채와자본총계,"512,372,841,000,000","500,343,475,000,000","464,773,397,000,000"
"재무상태표, 은행 - 별도",[060000],국민은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_BondsIssued,            사채,"30,058,233,000,000","27,999,416,000,000","26,891,141,000,000"
"재무상태표, 은행 - 별도",[060000],국민은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxLiabilities,            당기법인세부채,"10,358,000,000","5,671,000,000","5,696,000,000"
"재무상태표, 은행 - 별도",[060000],국민은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,"410,411,000,000","105,436,000,000","640,082,000,000"
"재무상태표, 은행 - 별도",[060000],국민은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DepositsFromCustomers,            예수부채,"380,266,822,000,000","368,100,984,000,000","349,615,372,000,000"
"재무상태표, 은행 - 별도",[060000],국민은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialLiabilities,            파생금융부채,"4,594,266,000,000","7,294,787,000,000","2,740,904,000,000"
"재무상태표, 은행 - 별도",[060000],국민은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss,            당기손익-공정가치측정금융부채,"93,438,000,000","108,862,000,000","112,698,000,000"
"재무상태표, 은행 - 별도",[060000],국민은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"476,157,605,000,000","466,789,694,000,000","432,155,796,000,000"
"재무상태표, 은행 - 별도",[060000],국민은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherBorrowings,            차입부채,"33,023,146,000,000","43,664,670,000,000","31,073,908,000,000"
"재무상태표, 은행 - 별도",[060000],국민은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherLiabilities,            기타부채,"26,809,305,000,000","19,015,179,000,000","20,515,698,000,000"
"재무상태표, 은행 - 별도",[060000],국민은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Provisions,            충당부채,"891,191,000,000","494,238,000,000","421,792,000,000"
"재무상태표, 은행 - 별도",[060000],국민은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,            순확정급여부채,"435,000,000","451,000,000","138,505,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_CashAndDuefromBanks,         현금및예치금,"25,800,403,000,000","23,865,527,000,000","17,624,405,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_LoansAtAmortisedCost,         상각후원가대출채권,"298,346,224,000,000","290,730,078,000,000","271,750,869,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_SecuritiesAtAmortisedCost,         상각후원가유가증권,"34,409,613,000,000","38,431,591,000,000","36,148,328,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"412,695,280,000,000","397,897,911,000,000","368,177,498,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxAssets,         이연법인세자산,"2,483,000,000","2,154,000,000","3,037,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialAssetsHeldForHedging,         위험회피회계파생상품자산,"74,817,000,000","40,921,000,000","41,457,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,         기타포괄손익금융자산,"23,345,723,000,000","21,398,222,000,000","19,023,073,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,         당기손익금융자산,"11,625,071,000,000","11,636,867,000,000","11,543,508,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         무형자산,"172,088,000,000","147,706,000,000","152,761,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,         투자부동산,"63,909,000,000","69,532,000,000","68,585,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,"         종속기업, 관계기업투자","3,332,786,000,000","2,897,746,000,000","2,831,804,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherAssets,         기타자산,"13,159,538,000,000","6,243,276,000,000","6,794,155,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"2,199,353,000,000","2,104,290,000,000","2,107,868,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,         순확정급여자산,"163,272,000,000","330,001,000,000","87,648,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_CapitalAdjustments,            자본조정,"-309,000,000","-40,627,000,000","-92,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,            자본잉여금,"1,161,597,000,000","1,161,597,000,000","1,161,654,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_HybridBonds,            신종자본증권,"4,133,457,000,000","3,614,677,000,000","3,499,180,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_AccumulatedOtherComprehensiveIncome,            기타포괄손익누계액,"561,101,000,000","316,617,000,000","466,945,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"29,484,452,000,000","27,223,629,000,000","25,592,892,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,            자본금,"4,211,365,000,000","4,211,365,000,000","4,211,365,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,            이익잉여금,"19,417,241,000,000","17,960,000,000,000","16,253,840,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLoss,               대손준비금 기 적립액,"3,098,079,000,000","2,847,633,000,000","2,676,213,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLossToBeAddedReversed,               대손준비금 전입예정금액,"57,831,000,000","250,446,000,000","171,420,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         부채와자본총계,"412,695,280,000,000","397,897,911,000,000","368,177,498,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_BondsIssued,            사채,"172,850,616,000,000","158,366,833,000,000","136,114,471,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,"284,933,000,000","200,838,000,000","424,386,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DepositsFromCustomers,            예수부채,"148,542,549,000,000","148,919,499,000,000","153,165,259,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialLiabilitiesHeldForHedging,            위험회피회계파생상품부채,"201,714,000,000","286,701,000,000","70,350,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss,            당기손익금융부채,"1,706,753,000,000","3,603,773,000,000","1,728,161,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"383,210,828,000,000","370,674,282,000,000","342,584,606,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherBorrowings,            차입부채,"36,294,445,000,000","45,442,000,000,000","40,238,241,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherLiabilities,            기타부채,"22,334,944,000,000","13,162,258,000,000","10,226,791,000,000"
"재무상태표, 은행 - 별도",[024110],기업은행,유가증권시장상장법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Provisions,            충당부채,"994,874,000,000","692,380,000,000","616,947,000,000"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_CashAndDuefromBanks,         현금및예치금,"2,904,516,284,107","2,562,432,825,954","3,053,940,857,205"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_LoansAtAmortisedCost,         상각후원가측정대출채권,"56,652,627,405,498","53,654,718,255,108","49,998,391,346,381"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_SecuritiesAtAmortisedCost,         상각후원가측정유가증권,"4,354,862,225,646","4,202,524,133,608","4,348,998,794,008"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"70,970,276,874,714","67,047,083,492,562","64,131,551,674,332"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxAssets,         이연법인세자산,"8,707,190,952","43,072,362,053","37,519,354,925"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialAssets,         파생상품자산,"75,745,523,724","211,245,266,091","52,787,330,631"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,         기타포괄손익-공정가치측정금융자산,"3,503,299,984,907","3,206,231,989,352","3,437,285,238,648"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,         당기손익-공정가치측정금융자산,"1,313,521,804,844","1,205,346,261,683","976,671,956,632"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         무형자산,"121,205,504,762","125,741,354,033","127,375,569,217"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,         투자부동산,"108,628,589,807","110,818,670,632","99,308,446,880"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,         관계기업투자,"187,253,862,559","174,164,862,559","167,849,362,559"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialAssets,         기타자산,"1,090,010,363,737","910,000,540,223","1,222,177,516,140"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"549,561,797,368","560,948,009,186","596,192,577,123"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,         순확정급여자산,"100,336,336,803","79,838,962,080","13,053,323,983"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_CapitalAdjustments,            자본조정,"-1,432,860,000",0,0
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,            자본잉여금,"372,132,715,201","192,230,919,201","192,230,919,201"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_HybridBonds,            신종자본증권,"199,434,960,000","688,284,620,000","688,284,620,000"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_AccumulatedOtherComprehensiveIncome,            기타포괄손익누계액,"-64,290,915,447","-122,552,043,205","-94,694,897,110"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"4,671,989,450,484","4,755,288,747,943","4,639,080,638,097"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,            자본금,"700,625,000,000","680,625,000,000","680,625,000,000"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,            이익잉여금,"3,465,520,550,730","3,316,700,251,947","3,172,634,996,006"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_AmountRequiredToBeAddedReversedRegulatoryReserveForCreditLoss,               대손준비금 전입(환입) 필요액,"211,000,000","718,000,000","54,064,000,000"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLoss,               대손준비금 적립액,"334,094,000,000","333,376,000,000","279,312,000,000"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLossToBeAddedReversed,               대손준비금 전입(환입) 예정액,"211,000,000","718,000,000","54,064,000,000"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         자본과부채총계,"70,970,276,874,714","67,047,083,492,562","64,131,551,674,332"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_BondsIssued,            사채,"2,458,522,510,876","2,638,245,493,070","2,853,009,083,512"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Borrowings,            차입부채,"4,955,383,591,609","4,591,548,432,897","4,211,887,489,573"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DepositsFromCustomers,            예수부채,"56,967,550,009,654","53,383,775,385,304","50,130,002,237,062"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialLiabilities,            파생상품부채,"79,984,872,512","223,998,440,330","46,224,421,639"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"66,298,287,424,230","62,291,794,744,619","59,492,471,036,235"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialLiabilities,            기타부채,"1,742,178,160,483","1,414,287,065,567","2,214,160,860,002"
"재무상태표, 은행 - 별도",[005270],대구은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Provisions,            충당부채,"94,668,279,096","39,939,927,451","37,186,944,447"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_CashAndDuefromBanks,         현금및예치금,"3,020,281,824,864","3,422,673,004,875","2,933,067,524,946"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,entity00124106_InvestmentsInFinancialAssetsOfAssetsAbstract,         투자금융자산,"11,319,414,304,906","9,901,692,304,609","9,672,043,827,759"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtAmortisedCost,            상각후원가측정금융자산,"5,428,989,367,356","5,576,516,606,660","5,040,344,710,144"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,            기타포괄손익-공정가치측정금융자산,"3,789,461,168,795","2,792,077,419,874","3,035,309,281,978"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,            당기손익-공정가치측정금융자산,"2,100,963,768,755","1,533,098,278,075","1,596,389,835,637"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,entity00124106_udf_BS_202392091936114OfAssetsAbstract,         대출채권 및 수취채권,"61,216,691,999,959","58,332,336,433,167","52,816,715,982,793"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_LoansAtAmortisedCost,            상각후원가측정대출채권,"60,257,685,018,520","57,337,629,232,759","52,058,258,913,200"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_LoansAtFairValueThroughProfitOrLoss,            당기손익-공정가치측정대출채권,0,"2,134,284,364","2,117,815,493"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,entity00124106_ReceivablesOfudf_BS_202392091936114OfAssetsAbstract,            수취채권,"959,006,981,439","992,572,916,044","756,339,254,100"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"76,715,928,505,450","72,809,711,602,527","66,425,752,257,557"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxAssets,         당기법인세자산,0,"2,702,623,993",0
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialAssets,         파생상품자산,"38,294,410,622","54,787,127,638","16,766,138,476"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         무형자산,"123,488,120,095","128,916,096,742","126,961,089,224"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,         투자부동산,"153,795,320,102","165,533,262,019","155,432,871,807"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialAssets,         기타자산,"45,146,810,858","38,783,645,312","38,743,348,066"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"698,531,543,726","646,951,380,931","647,843,292,536"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,         순확정급여자산,"100,284,170,318","115,335,723,241","18,178,181,950"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,            자본잉여금,"395,299,098,000","395,208,098,000","395,780,618,000"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_ElementsOfOtherStockholdersEquity,            기타자본구성요소,"-36,062,403,868","-101,577,250,138","-77,465,127,355"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_HybridBonds,            신종자본증권,"249,252,460,000","448,770,940,000","448,613,440,000"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"5,653,157,235,226","5,669,520,733,968","5,479,293,501,067"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,            자본금,"977,418,250,000","977,418,250,000","977,418,250,000"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,            이익잉여금,"4,067,249,831,094","3,949,700,696,106","3,734,946,320,422"
