재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_AmountRequiredToBeAddedReversedRegulatoryReserveForCreditLoss,               대손준비금 전입(환입) 필요액,"-40,893,000,000","-47,027,000,000","58,599,000,000"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLoss,               대손준비금 기적립액,"250,446,000,000","297,473,000,000","238,874,000,000"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLossToBeAddedReversed,               대손준비금 적립(환입)예정액,"-40,893,000,000","-47,027,000,000","58,599,000,000"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_UnreservedAmountRegulatoryReserveForCreditLoss,               대손준비금 미적립액,0,0,0
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         자본과부채총계,"76,715,928,505,450","72,809,711,602,527","66,425,752,257,557"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_BondsIssued,            사채,"3,253,679,179,703","2,706,245,698,273","3,173,791,249,849"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Borrowings,            차입부채,"2,690,443,628,159","2,946,156,477,739","2,649,897,116,548"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxLiabilities,            당기법인세부채,"30,802,741,849","80,294,807,951","60,797,368,999"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,"34,025,061,329","6,141,304,275","3,196,410,914"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DepositsFromCustomers,            예수부채,"62,183,202,167,666","59,501,057,702,622","53,374,349,840,191"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialLiabilities,            파생상품부채,"65,743,138,214","114,787,141,989","19,013,381,749"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"71,062,771,270,224","67,140,190,868,559","60,946,458,756,490"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialLiabilities,            기타부채,"2,700,667,668,061","1,728,670,299,434","1,605,307,238,039"
"재무상태표, 은행 - 별도",[005280],부산은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Provisions,            충당부채,"104,207,685,243","56,837,436,276","60,106,150,201"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_CashAndDuefromBanks,         현금및예치금,"22,333,042,000,000","16,402,829,000,000","17,506,073,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_LoansAtAmortisedCost,         상각후원가측정대출채권,"317,062,249,000,000","315,234,621,000,000","299,559,783,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_LoansAtFairValueThroughProfitOrLoss,         당기손익-공정가치측정대출채권,"515,564,000,000","950,519,000,000","859,745,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_SecuritiesAtAmortisedCost,         상각후원가측정유가증권,"28,907,293,000,000","27,081,299,000,000","19,996,310,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_SecuritiesAtFairValueThroughOtherComprehensiveIncome,         기타포괄손익-공정가치측정유가증권,"49,630,720,000,000","47,778,295,000,000","47,245,324,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_SecuritiesAtFairValueThroughProfitOrLoss,         당기손익-공정가치측정유가증권,"23,494,168,000,000","20,645,384,000,000","22,173,110,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,entity00149293_udf_BS_2023814155613974OfAssetsAbstract,         기타자산,"17,657,164,000,000","15,132,789,000,000","16,216,672,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"469,727,053,000,000","454,842,498,000,000","432,515,895,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxAssets,         당기법인세자산,"8,511,000,000","6,039,000,000","8,641,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxAssets,         이연법인세자산,"23,686,000,000","329,421,000,000","171,150,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialAssets,         파생상품자산,"3,262,590,000,000","4,904,187,000,000","2,999,159,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         무형자산,"1,020,354,000,000","564,569,000,000","479,744,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,         투자부동산,"615,303,000,000","597,402,000,000","602,835,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,         관계기업에대한투자자산,"2,557,874,000,000","2,330,159,000,000","2,281,634,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,         매각예정비유동자산,"6,590,000,000",0,0
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"2,354,161,000,000","2,354,811,000,000","2,297,381,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,         순확정급여자산,"277,784,000,000","530,174,000,000","118,334,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_CapitalAdjustments,            자본조정,"5,895,000,000","6,465,000,000","6,692,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,            자본잉여금,"398,080,000,000","398,080,000,000","398,080,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_HybridBonds,            신종자본증권,"1,988,535,000,000","2,088,542,000,000","1,586,662,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_AccumulatedOtherComprehensiveIncome,            기타포괄손익누계액,"-472,747,000,000","-1,128,983,000,000","-522,669,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"31,056,912,000,000","29,138,740,000,000","27,573,663,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,            자본금,"7,928,078,000,000","7,928,078,000,000","7,928,078,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,            이익잉여금,"21,209,071,000,000","19,846,558,000,000","18,176,820,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_AmountRequiredToBeAddedReversedRegulatoryReserveForCreditLoss,               대손준비금 전입(환입) 필요액,"-184,323,000,000","-141,679,000,000","283,643,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLoss,               대손준비금 적립액,"2,418,175,000,000","2,559,855,000,000","2,276,212,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLossToBeAddedReversed,               대손준비금 전입(환입) 예정액,"-184,323,000,000","-141,679,000,000","283,643,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         부채와 자본,"469,727,053,000,000","454,842,498,000,000","432,515,895,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,entity00149293_udf_BS_2023814154621367OfLiabilitiesAbstract,            기타부채,"33,652,345,000,000","21,782,981,000,000","19,472,632,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_BondsIssued,            사채,"34,530,057,000,000","30,935,213,000,000","34,956,862,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Borrowings,            차입부채,"25,696,911,000,000","23,670,126,000,000","20,345,021,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxLiabilities,            당기법인세부채,"125,614,000,000","441,602,000,000","285,122,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DepositsFromCustomers,            예수부채,"339,769,070,000,000","342,202,963,000,000","326,016,200,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialLiabilities,            파생상품부채,"3,519,083,000,000","5,817,237,000,000","2,857,887,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss,            당기손익-공정가치측정금융부채,"419,342,000,000","424,964,000,000","583,662,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedAsUponInitialRecognition,            당기손익-공정가치측정지정금융부채,"254,832,000,000","47,327,000,000",0
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"438,670,141,000,000","425,703,758,000,000","404,942,232,000,000"
"재무상태표, 은행 - 별도",[000010],신한은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Provisions,            충당부채,"702,887,000,000","381,345,000,000","424,846,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_SecuritiesAtAmortisedCost,         상각후원가측정유가증권,"23,584,608,000,000","27,304,915,000,000","16,820,334,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"436,687,888,000,000","424,535,517,000,000","397,357,115,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_CashAndCashEquivalents,         현금및현금성자산,"27,066,108,000,000","30,513,261,000,000","18,398,061,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxAssets,         당기법인세자산,"126,388,000,000","13,534,000,000","1,384,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxAssets,         이연법인세자산,0,"60,910,000,000",0
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialAssetsHeldForHedging,         파생상품자산(위험회피목적),"698,000,000",0,"95,086,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtAmortisedCost,         상각후원가측정대출채권및기타금융자산,"320,810,617,000,000","308,785,393,000,000","305,277,755,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,         기타포괄손익-공정가치측정금융자산,"36,375,201,000,000","31,521,739,000,000","37,431,137,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,         당기손익-공정가치측정금융자산,"21,118,307,000,000","18,903,736,000,000","12,096,394,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         무형자산,"305,640,000,000","231,007,000,000","267,484,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,         투자부동산,"528,615,000,000","540,748,000,000","527,115,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,         종속기업및관계기업투자자산,"3,734,506,000,000","3,701,365,000,000","3,708,698,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,         매각예정자산,"11,573,000,000","9,589,000,000","24,797,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialAssets,         기타자산,"251,671,000,000","139,689,000,000","123,419,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"2,552,410,000,000","2,521,958,000,000","2,572,767,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,         순확정급여자산,"221,546,000,000","287,673,000,000","12,684,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,            자본잉여금,"1,068,420,000,000","1,068,420,000,000","1,068,420,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_ElementsOfOtherStockholdersEquity,            기타자본,"51,880,000,000","-660,858,000,000","-394,606,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_HybridBonds,            신종자본증권,"1,546,447,000,000","2,344,816,000,000","2,555,166,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Equity,            자본총계,"25,096,753,000,000","24,433,857,000,000","23,690,556,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,            자본금,"3,581,392,000,000","3,581,392,000,000","3,581,392,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,            이익잉여금,"18,848,614,000,000","18,100,087,000,000","16,880,184,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_AmountRequiredToBeAddedReversedRegulatoryReserveForCreditLoss,               대손준비금 환입(전입)필요액,"396,732,000,000","147,296,000,000","-286,584,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLoss,               대손준비금 적립액,"-2,164,140,000,000","-2,311,436,000,000","-2,024,852,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_RegulatoryReserveForCreditLossToBeAddedReversed,               대손준비금 환입(전입)예정액,"396,732,000,000","147,296,000,000","-286,584,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,         자본과부채총계,"436,687,888,000,000","424,535,517,000,000","397,357,115,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_BondsIssued,            발행사채,"21,273,027,000,000","24,635,427,000,000","26,474,283,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Borrowings,            차입부채,"21,461,867,000,000","21,717,702,000,000","17,879,734,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_CurrentTaxLiabilities,            당기법인세부채,"23,061,000,000","664,012,000,000","445,716,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,            이연법인세부채,"372,268,000,000",0,"173,662,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DepositsFromCustomers,            예수부채,"338,741,703,000,000","323,378,015,000,000","301,494,891,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DerivativeFinancialLiabilitiesHeldForHedging,            파생상품부채(위험회피목적),"135,263,000,000","193,831,000,000","20,287,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss,            당기손익-공정가치측정금융부채,"6,015,790,000,000","9,002,105,000,000","4,688,894,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Liabilities,            부채총계,"411,591,135,000,000","400,101,660,000,000","373,666,559,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherFinancialLiabilities,            기타금융부채,"22,635,153,000,000","19,872,997,000,000","21,893,166,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialLiabilities,            기타부채,"227,496,000,000","181,175,000,000","112,235,000,000"
"재무상태표, 은행 - 별도",[000030],우리은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Provisions,            충당부채,"705,507,000,000","456,396,000,000","483,691,000,000"
"재무상태표, 은행 - 별도",[006350],전북은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_CashAndDuefromBanks,         현금및예치금,"662,777,000,000","480,239,000,000","1,041,707,000,000"
"재무상태표, 은행 - 별도",[006350],전북은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_LoansAtAmortisedCost,         상각후원가측정대출채권,"17,998,476,000,000","17,925,004,000,000","15,569,094,000,000"
"재무상태표, 은행 - 별도",[006350],전북은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_SecuritiesAtAmortisedCost,         상각후원가측정유가증권,"1,113,937,000,000","1,183,911,000,000","768,357,000,000"
"재무상태표, 은행 - 별도",[006350],전북은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_Assets,         자산총계,"22,832,976,000,000","21,924,831,000,000","19,575,233,000,000"
"재무상태표, 은행 - 별도",[006350],전북은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_DeferredTaxAssets,         이연법인세자산,"33,515,000,000","37,188,000,000","30,004,000,000"
"재무상태표, 은행 - 별도",[006350],전북은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,         기타포괄손익-공정가치측정금융자산,"1,712,888,000,000","1,347,026,000,000","1,513,732,000,000"
"재무상태표, 은행 - 별도",[006350],전북은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,         당기손익-공정가치측정금융자산,"414,952,000,000","81,042,000,000","76,541,000,000"
"재무상태표, 은행 - 별도",[006350],전북은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsAndGoodwill,         무형자산,"56,543,000,000","41,079,000,000","30,456,000,000"
"재무상태표, 은행 - 별도",[006350],전북은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,         투자부동산,"14,046,000,000","13,443,000,000","14,049,000,000"
"재무상태표, 은행 - 별도",[006350],전북은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,"         종속기업, 공동기업과 관계기업에 대한 투자자산","156,610,000,000","127,565,000,000","129,465,000,000"
"재무상태표, 은행 - 별도",[006350],전북은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherNonfinancialAssets,         기타자산,"347,407,000,000","467,274,000,000","212,853,000,000"
"재무상태표, 은행 - 별도",[006350],전북은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,         유형자산,"284,663,000,000","177,569,000,000","166,861,000,000"
"재무상태표, 은행 - 별도",[006350],전북은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_RecognisedAssetsDefinedBenefitPlan,         순확정급여자산,"29,364,000,000","35,125,000,000","12,901,000,000"
"재무상태표, 은행 - 별도",[006350],전북은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,ifrs-full_RightofuseAssets,         사용권자산,"7,798,000,000","8,366,000,000","9,213,000,000"
"재무상태표, 은행 - 별도",[006350],전북은행,기타법인,641,은행 및 저축기관,12,2023-12-31,사업보고서,KRW,dart_CapitalSurplus,            자본잉여금,"214,141,000,000","214,141,000,000","214,141,000,000"
